ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,Food type,Address,Restaurant_name_length
87290,Athwa,Surat,China Town -Chinese Food,200.0,4.2,100,"Chinese,Indian",City Light,24
87293,Surat,Surat,Maa Paratha Center,250.0,4.4,100,"Indian,Fast Food",Opp Salibhadra Apt,18
87329,Parvat Patiya,Surat,Morari Restaurant,150.0,4.1,50,"Punjabi,Rajasthani,Gujarati,Thalis,Chinese,Home Food,Desserts,Sweets,Snacks,Indian,North Indian,Beverages",Puna Patiya,17
87330,Parvat Patiya,Surat,Hotel Maruti,200.0,4.2,1000,"Punjabi,Chinese,Fast Food,Rajasthani,Gujarati,Juices,Home Food,Sweets,Snacks,Indian,North Indian,Beverages",Punakumbharia Rd Parvat Patiya,12
87373,Katargam,Surat,Radhe Restaurant,150.0,4.2,500,"South Indian,Chinese,Beverages",Anath Ashram Road,16
87404,Begampura,Surat,Creamy Heaven,150.0,4.2,100,"Desserts,Beverages,Ice Cream",Kotsafil Road,13
87882,Udhna,Surat,Tulsi Restaurant,180.0,4.0,100,"Punjabi,Chinese",Nr Udhna Bus Depot,16
87895,Shukrawar Peth,Pune,Shri Kailash Dairy,200.0,4.1,50,"Beverages,Desserts,Sweets,Snacks,Ice Cream",Shukrawar Peth,18
88016,Kurla,Mumbai,Brownie Bee The Cake Boutique,200.0,3.8,20,Desserts,Kurla,29
88424,Bandra East,Mumbai,Gupta Bhelpuri Center,200.0,2.9,80,Chaat,Bkc,21
88668,Athwa,Surat,51 Rainbow Ice Cream,200.0,4.4,50,"Ice Cream,Fast Food,Beverages",Chowpaty,20
88876,Navrangpura,Ahmedabad,Santushti - Shakes & More,400.0,4.2,50,"Desserts,Beverages",Navrangpura,25
88949,Moonlight Cream Sagrampura,Surat,Bismillah,200.0,4.3,500,"Desserts,Ice Cream,Beverages,Juices",Sagrampura,9
88954,Varachha,Surat,Bismillah Pav Bhaji & Fast Food,200.0,4.0,20,Fast Food,New Textile Market,31
89508,Ashok Nagar,Pune,Skoop Ice Cream Parlour,200.0,2.9,80,Desserts,Pune University,23
89773,Punjagutta,Hyderabad,Shanbhag Hotel,300.0,3.9,100,South Indian  Chinese  Biryani,Panjagutta,14
89835,Egmore,Chennai,Jus Bites,250.0,2.9,80,Desserts,G1 Wellington Estate,9
89982,Kilpauk,Chennai,Rajasthan Chat House,250.0,2.9,80,Fast Food,Ayanavaram,20
90005,Vesu,Surat,Neo Politan Pizza - Vesu,300.0,3.7,20,"Pizzas,Fast Food,Beverages,Italian",Prime Shoppers Vesu,24
90053,Usmanpura,Ahmedabad,Sanman Hotel,450.0,4.1,20,Indian,Ashram Road,12
90109,Santacruz East,Mumbai,Shiv Sai Bhelpuri,300.0,2.9,80,Fast Food,S'Cruz Bandra East,17
90696,Anna Nagar,Chennai,Firangi Falooda,200.0,2.9,80,"Cafe,Beverages,Desserts,Fast Food,Juices",Anna Nagar,15
91168,Bidhannagar,Kolkata,Icy Fusion,300.0,4.3,20,Ice Cream,Opposite Biddhannagr College Near City Center 1,10
91536,Gidc Naroda,Ahmedabad,Kamal'S Restaurant,350.0,3.6,20,"Indian,North Indian,Chinese,Punjabi,Pizzas",Naroda,18
91682,Choolai,Chennai,Kolkata Express,200.0,2.9,80,"Fast Food,Chaat",Choolai,15
91930,Ellisbridge,Ahmedabad,Swati Snacks,900.0,4.5,500,Indian,Ellis Bridge,12
92839,Khairtabad,Hyderabad,Kamat Hotel,500.0,4.3,1000,"North Indian,South Indian,Fast Food",Secretariat Road,11
93153,Adajan,Surat,99 Pancakes,500.0,4.5,100,"Desserts,Beverages",Nr Star Bazar,11
93521,Adajan,Surat,Chalman Exotic Locho & Khaman,500.0,4.2,50,Fast Food,Adajan Patiya,29
93539,Anna Nagar,Chennai,Millet Maagic Meal,300.0,4.5,1000,"Healthy Food,South Indian",Anna Nagar,18
93902,Sanjay Nagar,Surat,Hotel Ashish,150.0,4.0,50,"Chinese,Punjabi",Nr Sardar Market,12
94119,Athwa,Surat,Juice Factory,200.0,4.5,50,"Desserts,Beverages",Athwalines,13
94415,Ramesh Nagar,Delhi,Choolah (Pure Veg),200.0,3.6,20,"North Indian,Mughlai,Punjabi",Club Road Market,18
94705,Patel Nagar,Surat,Shree Khodiyar Kathyawadi Dhaba,250.0,3.9,100,"Gujarati,Punjabi,Indian",Opp Lake Garden,31
94717,Malleshwaram,Bangalore,Sai Cafe Veg,250.0,4.3,100,South Indian,10Th Cross Rd,12
94759,Basavanagudi,Bangalore,Roti Ghar,400.0,4.1,1000,"Chinese,South Indian,North Indian,Desserts,Fast Food,Beverages,Mughlai",Gandhi Bazar Main Road,9
95220,Khadia,Ahmedabad,Shakti - The Sandwich Shop Ratanpole,300.0,3.8,100,"Pizzas,Combo",Kalupur,36
95223,Ghatkopar East,Mumbai,Jay Ma Shitala Juice Center,100.0,2.9,80,Juices  Desserts  Beverages,Ghatkopar Vikhroli,27
95394,Palanpur Patia,Surat,Br Pizza,250.0,3.8,20,"Pizzas,Fast Food",Anand Mahal Road,8
95623,Umarwada,Surat,Shakti - The Sandwich Shop,300.0,3.5,100,"Fast Food,American,Italian,Indian,Snacks,Italian-American,Beverages",Aaimata Road,26
95753,Gulbai Tekra,Ahmedabad,Legends Of Punjab By Pepperazi,700.0,4.2,20,"North Indian,Thai,Italian,Barbecue,Mexican",Panjrapole,30
95801,Katargam,Surat,Ashish Restaurant-Katargam,500.0,4.5,100,"North Indian,Punjabi,Chinese",Nr Gajera Circle,26
95869,Swargate,Pune,Chilling Adda,300.0,2.9,80,"North Indian,Fast Food,Italian,Beverages",Shukrawar Peth,13
95947,Pitam Pura,Delhi,Dosa Corner,250.0,4.1,50,"Chinese,South Indian",Nsp,11
96048,Pankaj Nagar,Surat,Shree Sai Snacks And Fast Food,200.0,4.4,500,"South Indian,Fast Food,Pizzas,American,Juices,Beverages",Pal,30
96206,Parvati Paytha,Pune,Kalpana Bhel,100.0,4.1,20,Fast Food,Dashabhuja Ganpati Marg,12
96389,Patel Nagar,Surat,Darshan Restaurant,500.0,3.9,20,North Indian,Nr Gajera Circle,18
96511,Ashok Nagar,Bangalore,Oye Kulcha!,200.0,2.9,80,"North Indian,Punjabi,Street Food,South Indian",Magrath Road,11
96579,Hadapsar,Pune,Deepa'S Mess,200.0,4.4,100,Indian,Magarpatta,12
96772,Bidhannagar,Kolkata,Chennai Square,500.0,4.6,1000,South Indian,Broadway Mall Carnival Cinemas & Big Bazaar Building Block Ib,14
97063,Adajan,Surat,Cake It Out,300.0,4.5,100,"Desserts,Ice Cream",Nr Mahalaxmi Temple,11
97115,Ambawadi,Ahmedabad,Gita Samosa Centre,250.0,4.3,100,"Snacks,Fast Food",Ambavadi,18
97131,Varachha,Surat,Bs Mysore Dosa,200.0,3.8,50,"Fast Food,Chinese",Lh Road,14
97147,Uttran,Surat,B & G Food Campus,200.0,3.7,20,Fast Food,Utran,17
97170,Teynampet,Chennai,Snofield,250.0,4.5,50,Ice Cream,Royapettah,8
97272,Shivajinagar,Pune,Ramsar Bakery,150.0,4.1,100,"Desserts,Fast Food,Bakery",Shivaji Nagar,13
97301,Ghorpadi,Pune,Ganesh Bhavan Sweets And Snacks,100.0,4.4,100,"Fast Food,Sweets,Snacks",B.T. Kawade Road,31
97724,Kothrud,Pune,Hari Om Juice Bar,200.0,2.9,80,"Fast Food,Beverages",Kothrud,17
98251,Kurla,Mumbai,Food Wonder Snacks And Chaat,350.0,2.9,80,"North Indian,Fast Food,South Indian",Ghatkopar Vikhroli,28
98926,Ghatkopar,Mumbai,Jhama Sweets,150.0,4.4,100,"Sweets,Chaat",Ghatkopar East,12
99161,Mylapore,Chennai,Vb Sweets And Snacks,200.0,2.9,80,"Sweets,Snacks",Mylapore,20
99291,Ellisbridge,Ahmedabad,Hari Om Chole Puri,300.0,4.2,100,North Indian,Ellis Bridge,18
99672,Vastrapur,Ahmedabad,Rudu Kathiawad,200.0,3.3,100,"Gujarati,Punjabi,Thalis,Indian,Beverages,Sweets,Jain,Salads,Home Food",Vastrapur,14
99734,Hirabaugh,Surat,Chakabhai Bhelwala,100.0,4.1,50,Fast Food,Hirabaug,18
99886,Rohini,Delhi,New Punjabi Dhaba,300.0,3.3,50,North Indian,Rohini,17
99983,Memnagar,Ahmedabad,Roti Da Wraps,250.0,4.1,20,"Snacks,Fast Food",Himalaya Mall Gurukul,13
100139,Kurla,Mumbai,Sweet Bengal,150.0,4.7,50,"Sweets,Indian,Snacks,Desserts",Maganlal Nathu Road,12
100599,Laxmi Encleve - Katargam,Surat,Shubh Laxmi,400.0,4.1,100,"Fast Food,Chaat,South Indian,North Indian,Desserts,Beverages",Katargam - Laxmi Enclave,11
100825,Lake Gardens,Kolkata,New Kalpana Mistanna Bhander,200.0,4.7,1000,Desserts,162/C/408Lake Gardens,28
101420,Kalighat,Kolkata,Maharani,400.0,4.6,1000,Fast Food,Sarat Bose Road,8
101442,Kothrud,Pune,Shri Swami Samartha Pure Veg,450.0,3.7,1000,"North Indian,Chinese,Biryani,Desserts",Kothrud,28
101484,Uppal,Hyderabad,Hotel Surabhi Udupi Veg,150.0,4.2,1000,South Indian,Venkateshwara Colony,23
102324,Jayanagar,Bangalore,Kapoor'S Cafe,500.0,4.1,500,North Indian,Opposite To Reliance Fresh,13
103057,Beleghata,Kolkata,Crazy 4 Cakes,200.0,3.9,20,Desserts  Bakery  Fast Food,Subhas Sarobar Park,13
104122,Jam Bagh,Hyderabad,Scoops Tiffin,100.0,4.2,100,South Indian,Begum Bazaar,13
104124,Kachiguda,Hyderabad,Shree Ganesh Darshini,150.0,3.6,100,South Indian,Barkatpura,21
104306,Shivajinagar,Pune,Green Signal.,500.0,4.4,20,"Chinese,Continental,Indian,North Indian",Deccan Gymkhana,13
104317,Krishan Vihar,Delhi,Apni Rasoi,300.0,4.0,100,"North Indian,Chinese,Tandoor,Snacks,Pastas",Budh Vihar,10
104342,New Textile Market,Surat,P. Hotel Bhagat Tarachand,400.0,4.1,100,"North Indian,Chinese,Punjabi",New Textile Market,25
104519,Pankaj Nagar,Surat,Mahalakshya Live Ice Cream & Thick Shakes,150.0,4.4,500,"Desserts,Beverages",Palanpur Jakatnaka,41
104769,Tagore Garden Extension,Delhi,Tite Da Dhaba,200.0,4.1,1000,North Indian,Ragubir Nagarshivaji College Road,13
105167,Shivaji Nagar,Bangalore,Bhartiya Jalpan,270.0,4.3,500,"North Indian,Fast Food,Punjabi,Beverages,Desserts",Commercial Street,15
105280,Pal Gam,Surat,The Galaxy Revolving Restaurant,800.0,4.3,50,"Fast Food,Chinese,North Indian",Pal,31
105291,Naranpura,Ahmedabad,Anand Bhajipav And Pulav,300.0,3.7,20,"Fast Food,North Indian",Naranpura,24
105296,Gopipura,Surat,Jai Shankar Lassi,100.0,4.3,20,Beverages,Nr Gujarat Mitra Press Chowk,17
105418,Nangloi,Delhi,Banke Bihari Restaurant,300.0,3.6,100,"Street Food,Desserts",Nangloi,23
105985,Katargam,Surat,New Maharaja Restaurant,350.0,2.9,80,Fast Food,Katargam Darwaja,23
106021,Vesu,Surat,La Pizza Treno,600.0,2.9,80,Italian,Vesu,14
106025,Surat,Surat,Hotel Modern,300.0,4.0,100,"Punjabi,Rajasthani,Gujarati,Thalis,Chinese,Home Food,Desserts,Sweets,Snacks,Indian,North Indian,Beverages",Hira Moti Market,12
106033,Karve Nagar,Pune,Potoba,300.0,4.4,500,"Maharashtrian,North Indian,Chinese",Kothrud,6
106049,Adajan,Surat,The Foodiez Point,200.0,3.9,20,"Chinese,Combo,Singaporean,Asian",Opp Gail Tower,17
106249,Kasba,Kolkata,New Shiv Namkeen And Sweets,150.0,4.4,50,Sweets  Indian,Kasba,27
106402,Paldi,Ahmedabad,Shriram Dabeli Vada Pav,200.0,4.4,20,Fast Food,Paldi,23
106424,Ayanavaram,Chennai,Siva'S Foodie Paradise,99.0,2.9,80,Fast Food,Ayanavaram,22
106745,Santacruz East,Mumbai,Chutney Plus,300.0,3.9,20,"Fast Food,South Indian,Indian",Bandra West,12
106756,Kurla,Mumbai,One More Bite,200.0,2.9,80,"Bakery,Desserts,Sweets",Kurla,13
106988,Amroli,Surat,Tulsi Restaurant Amroli,500.0,4.3,100,North Indian,Amroli,23
106990,Adajan,Surat,Happyiezz,300.0,2.9,80,"Snacks,Beverages,Fast Food",Nr Income Tax Office,9
107046,Ellisbridge,Ahmedabad,Mahalaxmi Pav Bhaji,200.0,4.3,500,North Indian,C G Road,19
107301,Koramangala,Bangalore,Yum In My Tum,200.0,3.9,500,"Chinese,Continental,Beverages,Pizzas,Italian,North Indian,Pastas,Desserts,Tibetan,Healthy Food",Koramangala,13
107488,Hirabaugh,Surat,Sonal Bhel & Fast Food,100.0,3.9,100,Fast Food,Hirabaug,22
107646,Ellisbridge,Ahmedabad,Honest,350.0,4.3,100,"North Indian,Fast Food",C G Road,6
107695,Jayanagar,Bangalore,Tea Villa Cafe,1000.0,4.2,50,"Chinese,Continental,Desserts,Fast Food,Italian,Mexican,Pan-Asian",Jayanagar,14
107741,Himayatnagar,Hyderabad,Hotel Akshaya,300.0,4.3,500,"South Indian,North Indian",Road 7,13
108098,Shanti Nagar,Bangalore,The Bangalore Cafe,400.0,4.1,100,"North Indian,Chaat,Chinese,Pizzas,Desserts",4 Kh Road,18
108343,Satellite,Ahmedabad,Chhaswala,200.0,4.6,100,"Beverages,Desserts",Satellite,9
108791,Range Hills,Pune,Aaoji Khhaoji,500.0,4.0,50,North Indian,Bopodi,13
108879,Ellisbridge,Ahmedabad,Jay Jalaram Parotha House,250.0,3.9,100,North Indian,Ashram Road,25
108893,Navjivan,Ahmedabad,Jay Shree Jalaram Parotha House,200.0,2.8,20,Indian,Naranpura,31
108986,Narayanguda,Hyderabad,Nic Natural Ice Creams,120.0,4.5,1000,"Ice Cream,Desserts",Kmit,22
109194,Varachha,Surat,New Taj Mahal Restaurant,180.0,3.7,100,"Punjabi,Chinese",Kolsawad,24
109781,Chembur,Mumbai,Jeevan Boarding House,150.0,4.5,100,"Thalis,Indian",Chembur,21
110129,Chembur,Mumbai,Amul Ice Cream Parlour,200.0,4.5,50,Ice Cream,Chembur,22
110312,Kurla West,Mumbai,Cakeology,300.0,4.0,100,"Desserts,Bakery",Kurla,9
110580,Odhav,Ahmedabad,Jay Shree Sanskar Ice Cream And Lassi Corner,200.0,4.4,50,"Desserts,Beverages",Laldarwaja,44
110634,Navrangpura,Ahmedabad,Prem Mewada Ice Cream,250.0,4.2,100,"Ice Cream,Beverages",Navrangpura,21
110741,Himayatnagar,Hyderabad,Seeta Fruit Juice Centre,200.0,3.4,100,Ice Cream  Beverages,Himayath Nagar,24
110742,Afzal Gunj,Hyderabad,Jalebiwalas Mithai Bhandar,300.0,3.8,50,Desserts  Bakery,Begum Bazaar,26
110747,Feelkhana,Hyderabad,Hotel Mansingh,250.0,4.0,20,"North Indian,South Indian,Chinese",Begum Bazaar,14
110751,Khairtabad,Hyderabad,Sri Balaji Mithai Bhandar,300.0,4.3,100,Sweets  Desserts  Beverages,Saifabad,25
111033,Bhowanipore,Kolkata,Sharma Jalpan,100.0,4.1,100,Snacks  Fast Food,Near Khalsa High School,13
111494,Bidhannagar,Kolkata,Kouzina Marine,1000.0,4.1,100,"North Indian,Chinese,Italian,Biryani,Healthy Food,Kebabs,Beverages,Desserts",Sector 1 Salt Lake,14
111495,Tingre Nagar,Pune,Cafe U N Me,400.0,2.9,80,"Desserts,Fast Food,Beverages",Vishrantwadi,11
111563,Perambur,Chennai,Makers Of Milkshakes,300.0,3.8,50,"Beverages,Desserts",Perambur,20
111619,Sion,Mumbai,Delight Punjabi Kulfi & Cold Drinks,300.0,4.3,100,Desserts,G.T.B Nagar,35
111637,Abids,Hyderabad,Gafoor Ice Cream,200.0,3.7,20,"Ice Cream,Desserts",Mj Market,16
112136,Washermanpet,Chennai,Hotel Parijatha - G.A Road,300.0,4.4,500,"North Indian,South Indian,Chinese,Biryani",Washermenpet,26
112202,Sadashiv Peth,Pune,The Habit,150.0,2.9,80,Fast Food,Sadashive Peth,9
112991,Triplicane,Chennai,Sarmani Veg Restaurant,300.0,4.4,100,"South Indian,North Indian,Chinese,Tandoor",Royapettah,22
113037,Khairtabad,Hyderabad,Us Live Pops,150.0,4.8,50,American,Begum Bazaar Main Road,12
113043,Begum Bazar,Hyderabad,Simrats Dhaba,300.0,4.1,100,"North Indian,Chinese",Begum Bazaar Main Road,13
113368,Abids & Koti,Hyderabad,Balaji Vishnu Sweet House,150.0,2.9,80,Sweets,Esamiya Bazaar,25
114033,Egmore,Chennai,The Patiala House,600.0,4.3,1000,North Indian,Chetpet,17
114318,Ambawadi,Ahmedabad,Tea Post,200.0,4.5,100,Fast Food,Ambavadi,8
114462,Palanpur,Surat,Helli & Chilli Chinese,250.0,3.9,20,Chinese,Palanpur Canal Road,22
114912,Paldi,Ahmedabad,Paldi Juice Corner,150.0,4.1,100,"Beverages,Juices",Paldi,18
114922,Memnagar,Ahmedabad,Cafe Hideout,300.0,2.9,80,"Cafe,Fast Food",Memnagar,12
114937,Surat,Surat,Thali Junction,150.0,3.6,100,"Thalis,Chinese,North Indian,Punjabi,Combo",Althan,14
115070,Paikpara,Kolkata,Rakshit Sweets,100.0,4.4,1000,"Sweets,Snacks",Tala Park,14
115073,Bhowanipore,Kolkata,Ice-O-Metry,250.0,3.7,20,"Desserts,Ice Cream",Near - Landsdowne Paddapukur,11
116825,Erandwane,Pune,Shri Chaturshringi Mata Snacks Center,200.0,4.2,500,Indian,Erandwane,37
117012,Shivajinagar,Pune,Poona Food Truck,300.0,4.4,50,"Continental,Fast Food,Italian",Shivaji Nagar,16
117138,Varachha,Surat,Best Western-Yuvraj,200.0,2.9,80,"Punjabi,Chinese",Gulambaba Compound,19
117182,Perambur,Chennai,Soupman Shop,150.0,4.1,100,"North Indian,Chinese",Perambur,12
117363,Kachiguda,Hyderabad,Makers Of Milkshakes,300.0,4.3,50,Beverages,Station Road,20
117500,Khokhra,Ahmedabad,Laxmi Idli Vada Centre,200.0,3.4,20,"South Indian,Chinese,North Indian",Khokhra Maninagar East,22
117548,Old Wadaj,Ahmedabad,Ashray,550.0,2.9,80,"Chinese,North Indian,Continental",Subhash Bridge,6
117791,Nanpura,Surat,La Pino'Z Pizza,300.0,4.2,1000,"Pizzas,Italian,Snacks,Desserts,Beverages",Old Rto Nanpura,15
117881,Nungambakkam,Chennai,Karachi Bakery And Cafe,600.0,4.4,1000,"Snacks,North Indian,Desserts,Bakery,American,Italian,Sweets",Nugambakkam,23
117904,Chickpet,Bangalore,Homese Just Veg,200.0,2.9,80,"South Indian,North Indian,Fast Food",K.G. Road,15
118357,Kachiguda,Hyderabad,Lassi Shop,100.0,3.1,50,"Juices,Ice Cream",Kachiguda,10
118546,Chembur,Mumbai,Chelaram Farsan,100.0,4.4,100,Snacks  Sweets,Chembur,15
118717,University Area,Ahmedabad,Nini'S Kitchen,1000.0,4.4,100,"North Indian,Italian,Lebanese,American,Mexican",Vastrapur,14
118742,Isanpur,Ahmedabad,Kutchi Karnavati,100.0,3.5,20,"Fast Food,Pizzas,Chinese,Snacks",Isanpur,16
118818,Kadugondanahalli,Bangalore,Vijayalakshmi Veg,100.0,4.3,100,"Chinese,South Indian,Fast Food",Nagavara Main Road,17
118906,Parvat Patiya,Surat,Kutchi King,100.0,3.4,20,Fast Food,Opp Dr World,11
119009,Tiretti,Kolkata,Banchharam'S,150.0,4.4,100,Sweets  Desserts,Burrabazar,12
119014,Udhna,Surat,Ashish Ii Restaurant,400.0,4.5,20,"North Indian,Punjabi,Chinese",Althan,20
119436,Noble Nagar Tenament,Ahmedabad,Shri Chamunda Bhojnalaya & Kathiyawadi Dhaba & Punjabi,300.0,4.0,100,"Combo,Thalis,North Indian,Gujarati,Punjabi,Pizzas,Beverages",Galaxy Complex Naroda,54
119567,Vesu,Surat,Hajoori'S Kulfi,150.0,2.9,80,Desserts,Vip Road Vesu,15
119585,Ganj Peth,Pune,Milan Pure Veg Restaurant,220.0,4.4,50,Indian,Bhavani Peth,25
119596,Padmarao Nagar,Hyderabad,Balaji Papalal Mithai Wala,200.0,4.2,50,"Sweets,Desserts",Seethafalmandi,26
120023,Gandhi Nagar,Bangalore,M/S. Sukhsagar Hotel Gandhinagar,200.0,4.2,50,North Indian,Gandhinagar,32
120100,Paschim Vihar,Delhi,Sgf - Spice Grill Flame (Paschim Vihar),250.0,3.7,100,"North Indian,Fast Food,Chinese",Paschim Vihar,39
120118,Narol,Ahmedabad,Havmor - The Eatery.,400.0,4.1,20,"Street Food,Desserts,Ice Cream,Beverages",Narol,20
121084,Cambridge Layout,Bangalore,Sendhoor Coffee,200.0,4.3,1000,"South Indian,Indian,Beverages",Indiranagar,15
121172,West Marredpally,Hyderabad,Sindh Sahib,200.0,4.5,100,Indian,Lic Colony,11
121189,Ambawadi,Ahmedabad,Jalaram Parotta House,200.0,3.9,100,"North Indian,Gujarati",Bopal,21
121212,Hatkeshwar,Ahmedabad,Surbhi Restaurant,350.0,4.3,50,"North Indian,Chinese",Sabarmati,17
121267,Vastrapur,Ahmedabad,Gajanand Pauva House,200.0,4.5,100,"Street Food,Snacks",Vastrapur,20
121328,Singanpor,Surat,Thakkar'S- Hotel Jalaram Kathiyawadi,200.0,4.1,100,"Punjabi,Chinese,South Indian,Fast Food",Nr D-Mart,36
121478,Ellisbridge,Ahmedabad,La Patron Cafe,600.0,3.8,100,"Mexican,Mediterranean,Fast Food,Chinese,Thai",C G Road,14
121732,Kurla,Mumbai,Om Sai Juice And Fast Food,250.0,3.9,50,"Fast Food,Beverages",Chembur,26
121809,Vishala,Ahmedabad,Punjabi Point,250.0,4.1,20,North Indian,Vasna,13
121913,Rohini,Delhi,Vinayak Restaurant,200.0,2.9,80,Chinese,Rohini,18
121985,Andheri East,Mumbai,Munna Bhel Puri House,99.0,3.9,100,Chaat,Kurla Road,21
122371,Visharant Wadi,Pune,Srushti Garden (Pure Veg),300.0,3.8,50,Indian,Vishrantwadi,25
122399,Yousufguda,Hyderabad,4In Natural Fruit Juice,250.0,4.0,50,Juices  Healthy Food,Srinagar Colony,23
122651,T. Nagar,Chennai,Mr. Papdi,400.0,4.2,50,"North Indian,Chaat,Street Food",T Nagar,9
122882,Dilsukhnagar,Hyderabad,Sri Sai Raghavendra Udupi Veg,100.0,4.1,1000,"South Indian,Juices,Ice Cream",Krishnaveni Nagar,29
122888,Kilpauk,Chennai,Feastinn,250.0,4.4,20,"North Indian,Chaat,Pizzas,Beverages",Kilpauk,8
122891,Malleshwaram,Bangalore,Malleshwaram Dose Corner,120.0,4.4,500,"South Indian,Snacks",Malleshwaram,24
122905,T. Nagar,Chennai,Bhakshana By Paati Veedu,600.0,4.5,100,"South Indian,Indian",Paati Veedu T.Nagar,24
123664,Athwa,Surat,Madras Dosa Center,200.0,2.9,80,Fast Food,City Light,18
123798,Kodambakkam,Chennai,Hot Chappathies,180.0,4.1,1000,"North Indian,Chinese,Biryani,Chaat,Indian,Tandoor",Kodambakam,15
123971,Kankurgachi,Kolkata,Krazy For Chocolates-Kankurgachi,300.0,4.4,100,Desserts  Bakery,Vip Market,32
124053,Bandra East,Mumbai,Nic Natural Ice Creams,120.0,4.6,100,Ice Cream  Desserts,Hsg Society,22
124391,Ellisbridge,Ahmedabad,Urban Foods,100.0,2.9,20,"North Indian,Punjabi,Chinese",Law Garden,11
124585,Sector 15 Rohini,Delhi,Gurdass Man Dhaba,300.0,3.9,100,Indian,Rohini,17
124605,Majura Gate,Surat,Radhakrishna Restaurant,200.0,4.2,50,North Indian,Majura Gate,23
124728,Feelkhana,Hyderabad,Jashan Juice And Pizza One,150.0,4.2,100,"Beverages,Juices",Begum Bazaar,26
124751,Bhowanipore,Kolkata,Chettys Corner,200.0,4.7,50,Fast Food,Justice Chandramahadeb Road Sreepally Bhowanipore,14
125137,Sector 14 Rohini,Delhi,The Waffle Co.,200.0,4.2,100,"Ice Cream,Desserts,Beverages",Prashant Vihar,14
125149,Salabatpura,Surat,Hira Mistan & Restaurant,300.0,3.9,20,"Punjabi,Chinese,Fast Food,Sweets,North Indian,Combo",Salabatpura,24
126017,Rohini,Delhi,Dev Kitchen,200.0,2.9,80,"North Indian,Chinese,Continental",Sector-9 Rohini,11
126067,Navrangpura,Ahmedabad,Shree Krishna Cold Drinks & Dairy Farm,100.0,4.1,20,"Desserts,Beverages",Panjrapole Cross Road,38
126707,Satellite,Ahmedabad,Hari Om Centre,200.0,3.8,100,"North Indian,Gujarati,Punjabi,Thalis,Indian",Mansi Cross Road,14
126793,Thousand Lights,Chennai,Apsara Ice Creams,150.0,4.4,50,"Ice Cream,Desserts",Knk Road,17
127527,Ambawadi,Ahmedabad,Delight,200.0,3.9,20,"Fast Food,Chinese,South Indian",Paldi,7
127595,Athwa,Surat,Cake Bonzerbites- Live Cake,300.0,4.2,100,Desserts,Parle Point,27
128078,Paschim Vihar,Delhi,New Durga Corner,150.0,4.1,500,"South Indian,Chinese",Dda Market Paschim Vihar,16
128221,Dhankawadi,Pune,Ufo Fries And Corn,300.0,3.6,20,"Fast Food,Beverages",Katraj,18
128438,Mylapore,Chennai,Green Crush,85.0,4.6,50,"Beverages,Juices",Cit Colony,11
128453,Anna Nagar,Chennai,The Cheese Cafe,250.0,4.6,20,"North Indian,Italian,Mexican",Ranganathan Garden,15
128591,Begampura,Surat,Natraj Ice Cream,300.0,2.9,80,Beverages,Begumpura,16
128643,Domlur,Bangalore,Kota Kachori And Falahaar,15.0,4.1,1000,"Chaat,North Indian,Snacks,Rajasthani,Sweets,Desserts,Beverages",Domlur,25
128757,University Area,Ahmedabad,Apna Adda Barbeque  Rolls And Tikkas,300.0,4.2,100,"North Indian,Barbecue",Vastrapur,36
128958,Old Washermanpet,Chennai,Shafi Sweets,400.0,4.3,50,"Snacks,Sweets,Desserts",Washermenpet,12
129102,Seshadripuram,Bangalore,Purani Dehli,300.0,3.7,50,"North Indian,Combo,Snacks,Chinese,Sweets,Beverages",Malleshwaram,12
129158,Adajan Patiya,Surat,Wooddy Jhone'S Pizza,300.0,3.0,20,"Italian,Pizzas",Rusabh Char Rasta Rander Road,20
129390,Navrangpura,Ahmedabad,Jay Bhavani Vadapav,150.0,3.8,100,"Fast Food,Snacks,Combo,American,Pizzas,Beverages",C G Road,19
129549,Vesu,Surat,Uncle Momos,150.0,3.4,100,Fast Food,Um Road Vesu,11
129627,Pankaj Nagar,Surat,Bonanza Natural Ice Cream,150.0,4.4,20,"Ice Cream,Beverages",Honey Park Road,25
129915,Perambur,Chennai,Muthamizh A/C Restaurant,250.0,4.3,500,South Indian,Mogappair,24
130098,Yoginagar Society,Surat,Gopal Chinese,200.0,3.9,100,Chinese,Yogi Chowk,13
130204,Maharshi Nagar,Pune,Hotel Utsav Deluxe,1000.0,2.9,80,"North Indian,South Indian,Thai",Bibwewadi,18
130241,Vastrapur,Ahmedabad,Shree Janta Ice Cream,200.0,2.9,80,Continental,Vastrapur,21
130420,Santacruz East,Mumbai,Moussestruck,150.0,4.7,20,"Desserts,Sweets,Bakery",Scruz Bandra East,12
130508,Chennai,Chennai,Sree Vishnu Bhavan,200.0,4.0,500,South Indian,Kolathur,18
130766,Kasba,Kolkata,Sharma Snacks,100.0,4.2,1000,"Beverages,Chaat",Ruby,13
131640,Katraj,Pune,Chill Out,300.0,4.0,20,"Fast Food,Street Food,Beverages",Bibwewadi,9
131671,Athwa,Surat,Dadi Maa Nu Khichu,100.0,2.9,80,Gujarati,B/H Chowpaty,18
131692,Lake Town,Kolkata,The Bang Onn Cafe,250.0,4.0,20,"Chinese,Italian,Continental,Beverages",Bangur,17
